RISM ID,LIBRARY INFO (852),PART OF (773),COMPOSER (100),TITLE (245),STANDARD TITLE (240),SCORING (240m),WORK CATALOG (690),SUBJECT HEADING (650),SOURCE TYPE (593a),SOURCE TYPE (593b),DATE TO (260),DATE FROM (260),MATERIAL (300),PLATE NR (028)
850720871,I-Vc Busta 41.45,,"Buzzolla, Antonio",Fughe,Fugues,,,Fugues (inst.),Possible autograph manuscript,Notated music,1860,1841,score,
850720872,I-Vc Busta 41.46,,"Buzzolla, Antonio",Fughe,Fugues,,,Fugues (inst.),Possible autograph manuscript,Notated music,1860,1841,score,
850720873,I-Vc Busta 41.47,,"Buzzolla, Antonio",Fughe,Fugues,,,Fugues (inst.),Possible autograph manuscript,Notated music,1860,1841,score,
850635303,I-Bsf Ms.60-35,,"Mattei, Stanislao",Fughe,Fugues,,,Fugues (inst.),Autograph manuscript,Notated music,1784,1784,score,
850635306,I-Bsf Ms.60-38,,"Mattei, Stanislao",Fughe,Fugues,,,Fugues (inst.),Autograph manuscript,Notated music,1784,1784,score,
850794856,I-Bl [no indication],,"Bertocchi, Annibale","Fughe a due, tre, quattro e cinque parti reali sopra temi d'autore diversi",Fugues,,,Fugues (inst.),Autograph manuscript,Notated music,1878,1878,,
850794851,I-Bl [no indication],,"Bertocchi, Vincenzo",Fughe da 2 a 5 parti,Fugues,,,Fugues (inst.),Possible autograph manuscript,Notated music,1850,1820,,
850794841,I-Bl [no indication],,"Bertocchi, Federico ",Fughe sopra soggetti del P. M. Stanislao Mattei cominciate il marzo dell'anno 1844,Fugues,,,Fugues (inst.),Autograph manuscript,Notated music,1844,1844,,
850716072,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ I,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850716073,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ II,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850716074,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ III,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850716075,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ IV,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715680,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ IX,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850716076,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ V,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850716077,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ VI,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715678,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ VII,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715679,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ VIII,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715682,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XI,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715683,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XII,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715684,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XIII,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715685,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XIV,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715477,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XIX,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715883,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XV,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715884,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XVI,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715885,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XVII,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715886,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XVIII,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715478,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XX,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850764952,I-Vc Busta 41.10,850716071,"Buzzolla, Antonio",N¢ XXI,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,score,
850715994,I-Vc Busta 44.8,850721815,Anonymus,Nebl. | Fuga,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,,,,
850715479,I-Vc Busta 41.34,,"Raimondi, Pietro",Soggetti di Fughe semplici Composti da Pietro Raimondi | Maestro da Camera di S.T.R.il | Conte di Siracusa. | Napoli,Fugues,,,Fugues (inst.),Manuscript copy,Notated music,1840,1811,score,
850715483,I-Vc Busta 41.35,850715480,Anonymus,Fuga a 4:¢,Fugues,,,Fugues (voc.),Manuscript copy,Notated music,,,,
850630588,I-Bsf Ms 52@7,850630581,"Barbieri, Carlo Domenico",Fughe,Fugues,,,Fugues (voc.),Manuscript copy,Notated music,,,score,
850630587,I-Bsf Ms 52@6,850630581,"Gibelli, Lorenzo",Fughe,Fugues,,,Fugues (voc.),Manuscript copy,Notated music,,,score,
850630589,I-Bsf Ms 52@8,850630581,"Lanzi, Pietro ",Fughe,Fugues,,,Fugues (voc.),Manuscript copy,Notated music,,,score,
850635402,I-Bsf Ms 52@10,850630581,"Mazzoni, Antonio Maria",Fughe,Fugues,,,Fugues (voc.),Manuscript copy,Notated music,,,score,
850630590,I-Bsf Ms 52@9,850630581,"Zanotti, Giovanni Calisto Andrea",Fughe,Fugues,,,Fugues (voc.),Manuscript copy,Notated music,,,score,
850716068,I-Vc Busta 41.7,,"Buzzolla, Antonio",Napoli li 12 Aprile | 1838 | Fuga a 4:  voci | Composta da Antonio Buzzolla,Fugues,,,Fugues (voc.),Possible autograph manuscript,Notated music,1860,1841,score,
850698324,I-Vire 337,,"Marchesi, Tommaso",Aria | Fui chiamato all'aertura del Teatro di Livorno | Del S. Tomaso Marchesi | Basso,Fui chiamato all'apertura,,,Arias (voc.),Manuscript copy,Notated music,,,parts,
850698703,I-Vire 336,,"Marchesi, Tommaso",Aria | Fui chiamato all'appertura del Teatro di Livorno | Del Sig.r Tomaso Marchesi | Ridotta perFortepiano,Fui chiamato all'apertura,,,Arias (voc.),Manuscript copy,Notated music,,,score,
850725364,I-Vc Busta 51.4,,"Bernasconi, Andrea",Motetto Per Josepha Del Sig: Mro Andrea Bernasconi,Fulmen audio terrenti fragore,,,Motets,Manuscript copy,Notated music,,,score,
850813214,I-Gl NN. 90,850813563,"Colla, Giuseppe",Recitativo,Fulvia convien partir,,,Recitatives,Manuscript copy,Notated music,1775,1760,part(s),
850714056,I-Vire 266,850715893,"Clari, Giovanni Carlo Maria",N: 4.,Fuoco è la chioma bionda,,,Duets (voc.),Manuscript copy,Notated music,,,score,
850724518,I-Vc Busta 51.20,,"Latilla, Gaetano",Motetto Per Josepha Del Sig:r Mro Gaetano Lattilla,Furens hostis,,,Motets,Manuscript copy,Notated music,,,score,
850726278,I-Vc Busta 109.5,850726078,"Latilla, Gaetano",Mottetto Per Josepha D: S: Mro Gaetano Lattilla,Furens hostis,,,Motets,Manuscript copy,Notated music,,,,
850794333,I-Bl [no indication],,"Schulhoff, Julius",Galopp de bravura pour piano,Galops,,,Galops,Manuscript copy,Notated music,1869,1860,,
850722774,I-Vc Busta 66.18,,Anonymus,Mottetto a Solo,Gaudeant hodie,,,Motets,Manuscript copy,Notated music,,,score,
850723982,I-Vc Busta 126.28,,Anonymus,GAUDIUM ET LETITIAM,Gaudium et laetitiam,,,Versi (voc.),Possible autograph manuscript,Notated music,,,score,
850731614,I-Vc Busta 77.6,850731406,Anonymus,Gavotta,Gavottes,,,Gavottes,Manuscript copy,Notated music,,,,
850731621,I-Vc Busta 77.6,850731406,Anonymus,Gavotta,Gavottes,,,Gavottes,Manuscript copy,Notated music,,,,
850794439,I-Bl [no indication],,"Golinelli, Stefano",Gavotta di Luigi 13. pianoforte,Gavottes,,,Gavottes,Manuscript copy,Notated music,1889,1880,,
850794232,I-Bl [no indication],,"Bertocchi, Annibale",Gavotta per quartetto,Gavottes,,,Gavottes,Possible autograph manuscript,Notated music,1879,1870,,
850794423,I-Bl [no indication],,"Bertocchi, Annibale",Gavotta per quartetto d'archi,Gavottes,,,Gavottes,Autograph manuscript,Notated music,1885,1885,,
850794419,I-Bl [no indication],,"Bertocchi, Annibale",Gavotta per quartetto op. 18,Gavottes,,,Gavottes,Autograph manuscript,Notated music,1878,1878,,
850794421,I-Bl [no indication],,"Martini, Giovanni Battista",Gavotta trio per soli archi,Gavottes,,,Gavottes,Manuscript copy,Notated music,1889,1880,parts,
850632717,I-Bsf M.Martini II-8,,"Martini, Giovanni Battista",Gavotte,Gavottes,,,Gavottes,Manuscript copy,Notated music,1790,1761,parts,
850715111,I-Vc Busta 26.3,,"Furlanetto, Bonaventura",Gedeon,Gedeon,,,Oratorios,Possible autograph manuscript,Notated music,1793,1793,score,
850730937,I-Vc Busta 68.3,,"Furlanetto, Bonaventura",La Sig:ra Livigia | Gedeon L'anno 1792 | Orattorio 2mo 3:  A 7 Vocci | Del Sig:r Mro Don Bonaventura Furlanetto | Violino Pmo,Gedeon,,,Oratorios,Manuscript copy,Notated music,,,parts,
850731461,I-Vc Busta 48.5,850716527,"Furlanetto, Bonaventura",Oratorio 2mo3:o A 7 Vocci Del Sig:r Mro Don Bonaventura Furlanetto | Gedeon L'anno 1792,Gedeon,,,Oratorios,Manuscript copy,Notated music,,,parts,
850723109,I-Vc Busta 62.5,850720365,"Furlanetto, Bonaventura",Orattorio 2mo 3:o A 7 Vocci Del Sig:r Mro Don Bonaventura Furlanetto | Gedeon L'anno 1792,Gedeon,,,Oratorios,Manuscript copy,Notated music,,,,
850715002,I-Vc Busta 48.3,850714816,"Furlanetto, Bonaventura",Orattorio 2mo3  A 7 Vocci Del Sig:r Mro Don  Bonaventura Furlanetto Gedeon L'anno | 1792,Gedeon,,,Oratorios,Manuscript copy,Notated music,,,parts,
850722618,I-Vc Busta 85.3,850722391,"Furlanetto, Bonaventura",Orattorio 2mo3:o A 7 Vocci Del Sig:r Mro Don Bonaventura Furlanetto Gedeon L'anno | 1792,Gedeon,,,Oratorios,Manuscript copy,Notated music,,,,
850715783,I-Vc Busta 43.38,,Cocchi,1750 | Aria Del Sign: Maestro Cocchi In Teatro San Gio: Gmo: | Gelido in ogni vena,Gelido in ogni vena,,,Arias (voc.),Manuscript copy,Notated music,,,score,
850798454,I-Bl [no indication],,"Donizetti, Gaetano",Scena e duetto Gemma,Gemma di Vergy,"V (2), pf",,Operas;Scenes;Duets (voc.),Manuscript copy,Notated music,1859,1850,,
850798471,I-Bl [no indication],,"Donizetti, Gaetano",Preghiera nell'opera Gemma di Vergy,Gemma di Vergy,,,Operas;Arias (voc.),Manuscript copy,Notated music,1839,1830,,
850794678,I-Bl [no indication],,"Donizetti, Gaetano",Duetto nella Gemma ridotto per Piano-Forte,Gemma di Vergy,,,Operas;Duets (voc.),Manuscript copy,Notated music,1849,1840,,
850798496,I-Bl [no indication],,"Donizetti, Gaetano",Scena e cavatina Gemma,Gemma di Vergy,,,Operas;Scenes;Cavatinas,Manuscript copy,Notated music,1849,1840,,
850643272,I-FZc A.VI.40,,"Donizetti, Gaetano",Scena e duetto | nella | Gemma di Vergy,Gemma di Vergy,,,Operas;Scenes;Duets (voc.),Manuscript copy,Notated music,1860,1841,parts,
850643274,I-FZc A.VI.42,,"Donizetti, Gaetano",Scena e Duetto | nella | Gemma di Vergy,Gemma di Vergy,,,Operas;Scenes;Duets (voc.),Manuscript copy,Notated music,1900,1801,score and parts,
850721948,I-Vc Busta 78.5,850722381,"Sarti, Giuseppe",Tantum ergo 2:o D: S: Mro Giuseppe Sarti,Genitori genitoque,,,Hymns,Manuscript copy,Notated music,,,,
850720222,I-Vc Busta 40.10,,"Buzzolla, Antonio",A Rossini Arietta in dialetto veneziano,Gera la musica antica,,,Ariettes,Manuscript copy,Notated music,1860,1841,score,
850714794,I-Vc Busta 40.23,,"Buzzolla, Antonio",Gerimo in tre Arietta Veneziana di Antonio Buzzolla,Gerimo in tre,,,Ariettes,Manuscript copy,Notated music,1860,1841,score,
850804351,I-Gl DONO GIANNUZZI 195,,"Franchetti, Alberto",Germania | di Franchetti | Arpa,Germania,,,Operas,Manuscript copy,Notated music,1910,1902,part(s),
850808231,I-Gl D. 3. 38-39,,"Zingarelli, Niccolò Antonio",Gerusalemme distrutta | Del Sig:r Niccola Zingarelli | Atto Primo [Secondo],Gerusalemme distrutta,,,Oratorios,Manuscript copy,Notated music,1810,1800,score,
850800918,I-Bl [no indication],,"Zingarelli, Niccolò Antonio",Cavatina vengo a voi di lauri adorno del sig.r Maestro Zingarelli,Gerusalemme distrutta,,,Oratorios;Cavatinas,Manuscript copy,Notated music,1809,1800,,
850714946,I-Vc Busta 3.6,850712012,"Sartorio, Antonio",Del S.r Antonio Sartorio,Getti i sospiri al vento,,,Arias (voc.),Manuscript copy,Notated music,,,score,
850713455,I-Vc Busta 45.4,850714227,"Furlanetto, Bonaventura",Aria del Motetto di ignazia Del Sig:r D: Mro Bonaventura Furlanetto,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,parts,
850714863,I-Vc Busta 47.6,850715223,"Furlanetto, Bonaventura",Aria del Motetto di jgnazia Del Sig:r D: Mro Bonaventura furlanetto,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,,
850725755,I-Vc Busta 114.4,850725546,"Furlanetto, Bonaventura",J: N: D: Mottetto Per Jgnazia D: S: Mro Don Bonaventura Furlanetto | S: M: B:,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,,
850729816,I-Vc Busta 115.3,850727009,"Furlanetto, Bonaventura",Motetto Per jgnatia Del Sig:r Mro D: Bonaventura furlaneto,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,,
850727273,I-Vc Busta 128.48,,Anonymus,Mottetto,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,score,
850724087,I-Vc Busta 111.4,850724920,"Furlanetto, Bonaventura",Mottetto Per Jgnazia D: S: Mro D: Bonaventura | Furla:to,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,,
850725334,I-Vc Busta 111.3,850725122,"Furlanetto, Bonaventura",Mottetto Per Jgnazia D: S: Mro D: Bonaventura Fur:to,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,,
850733251,I-Vc Busta 71.1,850730727,"Furlanetto, Bonaventura",Mottetto Per Jgnazia D: S: Mro D: Bonaventura Furlanetto,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,,
850723732,I-Vc Busta 54.1,850723526,"Furlanetto, Bonaventura",Sig:a Leonilda Mottetto Per Jgnazia D: S: Mro D: Bonaventura F:to,Gexi tu quid fecisti,,,Motets,Manuscript copy,Notated music,,,parts,
850732585,I-Vc Busta 81.18,850733265,Anonymus,Ghirimbagolo,Ghirimbagolo,,,Dances,Manuscript copy,Notated music,,,,
850714357,I-Vc Busta 1.11,850711817,Anonymus,Già che amore non mi aita,Già che amore non mi aita,,,Arias (voc.),Manuscript copy,Notated music,,,,
850626790,I-Bsf M.Martini IV-3@99,850627496,"Martini, Giovanni Battista",Canone à 4,Già che il sol,,,Canons (voc.),Manuscript copy,Notated music,,,score,
850626588,I-Bsf M.Martini IV-3@88,850627496,"Martini, Giovanni Battista",Canone à 4,Già contenti,,,Canons (voc.),Manuscript copy,Notated music,,,score,
850710585,I-Vc Busta 5.2,850710960,"Porpora, Nicola",Cantata VI,Già la notte s'avvicina,,,Cantatas,Manuscript copy,Notated music,,,parts,
850713417,I-Vc Busta 10.1,850720194,"Pollarolo, Carlo Francesco",10,Già mi par nel gran cimento,,,Arias (voc.),Manuscript copy,Notated music,,,score,
850629219,I-Bsf M.Martini IV-3@102,850627496,"Martini, Giovanni Battista",Canon synphonizabis,Già riede primavera,,,Canons (voc.),Manuscript copy,Notated music,,,score,
850728560,I-Vc Busta 123.2,850728556,"Martini, Giovanni Battista",N:  4. | Canone   due all'Uniss:,Già riede primavera,,,Canons (voc.),Manuscript copy,Notated music,,,,
850733052,I-Vc Busta 79.4,850733489,Anonymus,GIA S'AVICINA L'ORA DEL MIO PARTIRE AMARO,Già s'avvicina l'ora del mio partire amaro,,,Arias (voc.),Manuscript copy,Notated music,,,,
850675117,I-BARad Ms 148,,Anonymus,Canto popolare,Già si rinserra Dio in carcere d'amore,,,Sacred songs,Manuscript copy,Notated music,1910,1901,,
850715904,I-Vire 125/126,,"Jommelli, Niccolò",Agonia di G.C. | Jomelli,Già trafitto in duro legno,,,Vocal pieces,Manuscript copy,Notated music,,,score,
850626788,I-Bsf M.Martini IV-3@97,850627496,"Martini, Giovanni Battista",Canone à 4,Già vedo certa gente,,,Canons (voc.),Manuscript copy,Notated music,,,score,
850646577,I-Ras MS Mus. 24,,"Battaglia, Settimio",Originale | Giaele | Oratorio Sacro posto in musica | da Settimio Battaglia | L'anno 1848,Giaele,,,Oratorios,Autograph manuscript,Notated music,1848,1848,score and parts,
850729177,I-Vc Busta 129.28,850729175,Anonymus,2 Gianchisot,Gianchisot,,,Dances,Manuscript copy,Notated music,,,,
850816532,I-Gl NN. 285,,"Cimarosa, Domenico",Att.o P.mo Massino S.a Chiara,Giannina e Bernardone,"S, b",,Operas;Arias (voc.),Manuscript copy,Notated music,1799,1783,[Particella],
850815009,I-Gl NN. 274,,"Cimarosa, Domenico",Giannina e Bernardone Atto Primo | Aria Donna Aurora,Giannina e Bernardone,"S, b",,Operas;Arias (voc.),Manuscript copy,Notated music,1790,1783,[Particella],
850814966,I-Gl NN. 218,,"Cimarosa, Domenico",Atto Primo duetto parte Orlando,Giannina e Bernardone,"V (2), b",,Operas;Duets (voc.),Manuscript copy,Notated music,1820,1800,[Particella],
850815202,I-Gl NN. 217,,"Cimarosa, Domenico",Gianina [!] e Bernardone Quartetto | Per il Capitano,Giannina e Bernardone,"V (4), b",,Operas;Quartets (voc.),Manuscript copy,Notated music,1805,1790,[Particella],
850814887,I-Gl NN. 154,,"Cimarosa, Domenico",Giannina e Bernardone | Atto Secondo,Giannina e Bernardone,,,Operas,Manuscript copy,Notated music,1799,1783,score,
850817096,I-Gl NN. 350BIS,,"Cimarosa, Domenico",Atto 2.do Duetto Giannina,Giannina e Bernardone,,,Operas;Duets (voc.),Manuscript copy,Notated music,1793,1783,[Particella],
850810844,I-Gl SCAT. 121. 2,,"Cimarosa, Domenico","Rec:vo con vv:ni, ed aria di Basso. Del Sig.re Domenico Cimarosa Partitura",Giannina e Bernardone,,,Operas;Recitatives;Arias (voc.),Manuscript copy,Notated music,1790,1783,score,
850674438,I-Vlevi CF.C.22,,Anonymus,"Giardino Melodico-Armonico | per uso di quelli che non hanno facoltà naturali onde potere adornare | le troppo spoglie moderne melodie, il quale usato | giudiziosamente potrà renderle bastevolmente grate | agli uditori | Composto dal N.",Giardino melodico-armonico,,,Tracts,Manuscript copy,Notated music,1760,1741,,
850817186,I-Gl NN. 298,,"Andreozzi, Gaetano","Scena, e Duetto Antonio",Giasone e Medea,"S (2), b",,Operas;Scenes;Duets (voc.),Manuscript copy,Notated music,1800,1790,[Particella],
850732610,I-Vc Busta 79.4,850733489,Anonymus,Giga,Gigues,,,Gigues,Manuscript copy,Notated music,,,,
850733065,I-Vc Busta 79.4,850733489,Anonymus,Giga,Gigues,,,Gigues,Manuscript copy,Notated music,,,,
850808245,I-Gl C. 3. 20. 2.,850808111,"Mayr, Johann Simon",Duetto | Per pietà Deh! non lasciarmi | Nell'Opera *Ginevra di Scozia | Del M.ro | Simone Mayer,Ginevra di Scozia,,,Operas;Duets (voc.),Manuscript copy,Notated music,1810,1801,score,
850698509,I-Vire 345,,"Mayr, Johann Simon","Nella Ginevra di Scozia | | Canto` li ssig:ri Marchesi, e Davide | Duetto | Vieni cola`t'attendo | Del Sig.r Simon Majer | In occasione dell'appertura del Teatro in Trieste | La Primavera 1801",Ginevra di Scozia,,,Operas;Duets (voc.),Manuscript copy,Notated music,,,score,
850809626,I-Gl M. 5. 1e,850809460,"Mayr, Johann Simon",Per pietà deh non lasciarmi | Duetto | Nella Ginevra di Scozia | Del Maest° Majer,Ginevra di Scozia,,,Operas;Duets (voc.),Manuscript copy,Notated music,1830,1810,score,
850714657,I-Vc Busta 42.11,,"Mayr, Johann Simon",Recc.vo e Duetto | Per Pietà deh non lasciarmi | Del Sig:r Simon Mayer | Nella Ginevra di Scozia | eseguito in Occasione della Nuova Appertura del Teatro | di Trieste la Primavera 1801,Ginevra di Scozia,,,Operas;Recitatives;Duets (voc.),Manuscript copy,Notated music,1801,1801,score,
850808930,I-Gl D. 3. 47. 3.,850808975,"Mayr, Johann Simon","Se sapeste chi m'accende | Scena, Cavatina, Coro ed Aria | Del Maestro Simone Mayer | Nella Ginevra di Scozia. | in Genova il Carnevale 1803",Ginevra di Scozia,,,Operas;Scenes,Manuscript copy,Notated music,1803,1803,score,
850809395,I-Gl M. 5. 1d,850809460,"Mayr, Johann Simon",Per Pietà dhe [!] non Lasciarmi | Scena e Duetto | Del Sig. Simone Majer | Nella Ginevra di Scozia,Ginevra di Scozia,,,Operas;Scenes;Duets (voc.),Manuscript copy,Notated music,1830,1810,score,
850718970,I-Vlevi C.5,850717381,"Merulo, Claudio",CANZONETTE | PER CANTAR | ET SONAR DI LIUTO | A TRE VOCI,Gioia m'abbonda al cuor,,,Madrigals,Manuscript copy,Notated music,,,,
850714060,I-Vire 266,850715893,"Clari, Giovanni Carlo Maria",N: 8.,Gioite pur gioite,,,Duets (voc.),Manuscript copy,Notated music,,,score,
850794855,I-Bl [no indication],,"Verdi, Giuseppe",Giovanna d'Arco dramma lirico di T.e Solera musica di G.e Verdi. Sinfonia (partitura d'orchestra),Giovanna d'Arco,,HopV 43,Operas;Overtures,Manuscript copy,Notated music,1879,1870,,
850639936,I-FZc B.V.9,,"Verdi, Giuseppe",Scena e Cavatina | Sempre all'Alba ed alla sera | Nella Giovanna d'Arco | del M° Verdi |,Giovanna d'Arco,,HopV 43,Operas;Scenes;Cavatinas,Manuscript copy,Notated music,1900,1801,score and parts,
850801186,I-Gl DONO GIANNUZZI 100,,"Hasselmans, Alphonse Jean ",Gitana caprice pour harpe de Alph. Hasselmans,Gitana,,,Instrumental pieces,Manuscript copy,Notated music,,,,
