RISM_ID,ID,240$m,500
850810325,IT\ICCU\REA\0299703,orch,"2vl, vlc, tr, sax?"
850795031,IT\ICCU\VEA\1039252,orch,"3 vl, vla, vlc, pf, perc"
850794963,IT\ICCU\VEA\1038618,orch,"3pf, 2arp, 4timp, 3triang, tamblo, pt, 4camp, gong, 4cb, 4perc"
850813149,IT\ICCU\MIL\0931374,orch,"3vl, 2bnn, pf, sax-a"
850605178,IT\ICCU\MSM\0008093,orch,"cl1, cl2, cor1, cor2, vl1, vl2, vlc"
850608209,IT\ICCU\MSM\0010564,orch,"cl1, cl2, vl1, vl2, vl3, fag1, fag2, b"
850781465,IT\ICCU\MSM\0253973,orch,"ob1-solo, cl-solo, vla-solo, vlc-solo, ob2, cor1, cor2, vl1, vl2, b"
850793666,IT\ICCU\LO1\1303996,orch,"ob1-solo, ob2-solo, cor1-solo, cor2-solo, vl1-solo, vl2-solo, vl1, vl2, vla, vlc, cb"
850780573,IT\ICCU\MSM\0255145,orch,"ob1, ob2, cor1, cor2, cor3, cor4, vl1, vl2, vla1, vla2, vlne1, vlne2, org1, org2"
850630773,IT\ICCU\MSM\0030478,orch,"ob1, ob2, cor1, cor2, vi1, vl2, vla, b"
850812260,IT\ICCU\MIL\0926861,orch,"fl, eh, cl, 2vl, vla, vlc, cb, pf, perc"
850741571,IT\ICCU\MSM\0139571,orch,"ott, cl-picc, cl1, cl2, cl3, cl4, fl, fag, cor1, cor2, tr, trb1, trb2, trb3, serp, gc"
850693047,IT\ICCU\MSM\0089789,orch,"ott, fl-picc, cl1, cl2, cor1, cor2, trb1, trb2, b"
850753279,IT\ICCU\MSM\0149056,orch,"fag1, fag2, ob1, ob2, cl1, cl2, cl3, cl4, fl2, cor1, cor2, trb1, serp, cl-picc"
850740166,IT\ICCU\MSM\0141959,orch,"fl, ob, cl, vl1, vl2, vla, fag, b"
850753280,IT\ICCU\MSM\0149057,orch,"fl1, fl2, ob1, ob2, cl1, cl2, cl4, fag1, fag2, cor1, cor2, tr1, tr2, trb1, serp"
850774957,IT\ICCU\MSM\0176946,orch,"ott1, ott2, cl1, cl2, cor1, cor2, fag, trb, vl1, vl2, b"
850774114,IT\ICCU\MSM\0177627,orch,"vl1, vl2, vla, vlc, cb, fl, ob, cl"
850775449,IT\ICCU\MSM\0177644,orch,"vl1, vl2, vla, vlc, cb, fl1, fl2"
850769243,IT\ICCU\MSM\0177695,orch,"vl1, vl2, vla1, vla2, vlc, b, fl, pf"
850748696,IT\ICCU\MSM\0155077,orch,"vl1, vl2, vla, vlc1, vl2, fl, vl, vla, vlc, cb"
850748730,IT\ICCU\MSM\0155411,orch,"vl1, vl2, vla, vlc1, vlc2, fl, vl, vla, vlc, cb"
850669879,IT\ICCU\MSM\0072888,orch,"pf1, pf2, org, ob, vl1, vl2, vla, vlc, cb"
850811616,IT\ICCU\CSA\0150727,orch,"pianoforte,  tromba,  fisarmonica,  chitarra,  sassofono,  contrabasso,  violini,  clarinetto"
850811995,IT\ICCU\CSA\0150725,orch,"pianoforte,  tromba,  fisarmonica,  chitarra,  sassofono,  contrabasso,  violini,  clarinetto"
850669902,IT\ICCU\MSM\0075427,orch,"fl, cl, cor, vl1, vl2, vla, pf"
850677002,IT\ICCU\MSM\0075853,orch,"fl, cl, cor, vl1, vl2, vla, vlc, pf"
850749993,IT\ICCU\MSM\0155969,orch,"fl1, fl2, pf, vl, vla, vlc"
850763008,IT\ICCU\MSM\0159487,orch,"fl1, fl2, vl, vla, vlc, pf"
850775655,IT\ICCU\MSM\0177634,orch,"fl1, fl2, vl1, vl2, vla, b, pf/fl, vl1, vl2, vla, pf, b, vlc"
850794739,IT\ICCU\VEA\1035692,orch,"fl, cl, tr, cl-b, pf, cb, clave, 2perc"
850794922,IT\ICCU\VEA\1039126,orch,"fl, cl, trb, 2perc, arp, vl, vlc, cel"
850779900,IT\ICCU\MSM\0256267,orch,"fl, cl1, cl2, cor1, cor2, tr, vl1, vl2, vl3, b"
850781221,IT\ICCU\MSM\0256269,orch,"fl, cl1, cl2, cor1, cor2, tr, vl1, vl2, vl3, b"
850781250,IT\ICCU\MSM\0256270,orch,"fl, cl1, cl2, cor1, cor2, tr, vl1, vl2, vl3, b"
850781851,IT\ICCU\MSM\0256232,orch,"fl, cl1, cl2, cor1, cor2, tr, vl1, vl2, vl3, b"
850795065,IT\ICCU\VEA\1039206,orch,"fl, fl-picc, ob, 2 cl, cl-picc, sax, fag, cfag, tr, trb, trb-b, tba-b, 4 cor, 24 vl, 12 vla, vlc, 8 cb"
850795058,IT\ICCU\VEA\1039008,orch,"fl, fl-picc, ob, cl, cl-b, fag, tr, trb, cor, xil, vibr, cel, arp, 2vl, vla, vlc, cb"
850749990,IT\ICCU\MSM\0155966,orch,"fl, fl/vlc, pf/pf-qt, vl, vla, vlc"
850795073,IT\ICCU\VEA\1039153,orch,"fl, ob, cl, fag, tr, 3perc, arp, vl, vla, vlc"
850776316,IT\ICCU\MSM\0252280,orch,"fl, ob, cl, fag1, fag2, cor1, cor2, trb, B, vl1, vl2, vla, vlc, b"
850804483,IT\ICCU\REA\0286299,orch,"fl, ob, cl1, cl2, cor1, cor2, vl1, vl2, vla, vlc, cb"
850802730,IT\ICCU\LO1\1473608,orch (2),
850777861,IT\ICCU\MSM\0253492,orch (2),"orch1(ott, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, serp, vl1, vl2, tamb, gc, b), orch2(ott, ob1, ob2, cl1, cl2, cor1, cor2, tr1, tr2, serp, fag, vl1, vl2, gc, b)"
850783326,IT\ICCU\MSM\0255557,orch (2),"2orch(cl1, cl2, cor1, cor2, vl1, vl2, vla, b)"
850777423,IT\ICCU\MSM\0254509,orch (2),"ott, fl1, fl2, ob1, ob2, cl1, cl2, cl3, cl4, cl5, cl6, cl7, fag1, fag2, fag3, cfag, cor1, cor2, cor3, cor4, tr1, tr2, serp, tambmil, gc"
850794939,IT\ICCU\VEA\1038524,"orch, pf","2fl, 2ob, 2cl, cl-b, 2fag, 4cor, 2tr, 3trb, tba, 2timp, 2batt, arp, pf, archi"
850811927,IT\ICCU\MIL\0926814,"orch, pf","pf, 2cl, 2ob, 2vl, vla, b, timp"
850728907,IT\ICCU\MSM\0135545,"orch, pf","pf, cl1, cl2, cor1, cor2, vlc"
850814896,IT\ICCU\LO1\1687769,"orch, pf","pf, fl, cl, vl, cb"
850795030,IT\ICCU\VEA\1039277,"orch, pf","pf, fl, cl, vl, vlc"
850811350,IT\ICCU\LO1\1664029,"orch, pf","pf, fl, crnto, 2vl, vla, vlc, cb"
850778817,IT\ICCU\MSM\0258433,"orch, pf","pf, fl, ob, cor, vla, vlc, cb"
850764693,IT\ICCU\MSM\0166663,"orch, pf","fl1, fl2, vl1, vl2, vla, vlc, pf"
850775553,IT\ICCU\MSM\0177628,"orch, pf","vl, vla, vlc, cb, fl, pf"
850783435,IT\ICCU\NAP\0388611,"orch, pf","fl, vl1, vl2, ob, cl1, cl2, pf"
850775447,IT\ICCU\MSM\0177642,"orch, pf","fl1, fl2, vl1, vl2, vla, vlc, cb, ob, pf-qt"
850775445,IT\ICCU\MSM\0177637,"orch, pf","fl1, fl2, vl1, vl2, vla, vlc, cb, pf"
850775563,IT\ICCU\MSM\0177647,"orch, pf","fl1, fl2, vl1, vl2, vla, vlc, cb, pf"
850775554,IT\ICCU\MSM\0177629,"orch, pf","fl1, fl2, vl1, vl2, vla, vlc, cb, pf, cl"
850775556,IT\ICCU\MSM\0177639,"orch, pf","fl1, fl2, vl1, vl2, vla, vlc, cb, pf/pf-qt"
850760835,IT\ICCU\MSM\0164678,"orch, pf","fl1, fl2, vl1, vl2, vla, vlc, pf"
850762555,IT\ICCU\MSM\0157927,"orch, pf (2)","pf1, pf2, cor1, cor2, vl1, vl2, vla, vlc, cb"
850601857,IT\ICCU\MSM\0002478,org,
850602025,IT\ICCU\MSM\0002479,org,
850603807,IT\ICCU\MSM\0003675,org,
850603808,IT\ICCU\MSM\0003676,org,
850603947,IT\ICCU\MSM\0003654,org,
850603950,IT\ICCU\MSM\0003664,org,
850603951,IT\ICCU\MSM\0003665,org,
850603952,IT\ICCU\MSM\0003666,org,
850603955,IT\ICCU\MSM\0003669,org,
850603956,IT\ICCU\MSM\0003670,org,
850603957,IT\ICCU\MSM\0003671,org,
850603959,IT\ICCU\MSM\0003673,org,
850603960,IT\ICCU\MSM\0003674,org,
850604094,IT\ICCU\MSM\0003642,org,
850604095,IT\ICCU\MSM\0003643,org,
850604097,IT\ICCU\MSM\0003645,org,
850604098,IT\ICCU\MSM\0003646,org,
850604099,IT\ICCU\MSM\0003647,org,
850604100,IT\ICCU\MSM\0003648,org,
850604101,IT\ICCU\MSM\0003649,org,
850604102,IT\ICCU\MSM\0003655,org,
850604104,IT\ICCU\MSM\0003657,org,
850604106,IT\ICCU\MSM\0003659,org,
850604107,IT\ICCU\MSM\0003660,org,
850604830,IT\ICCU\MSM\0007785,org,
850607536,IT\ICCU\MSM\0010261,org,
850608809,IT\ICCU\MSM\0009883,org,
850608811,IT\ICCU\MSM\0009885,org,
850610633,IT\ICCU\MSM\0004963,org,
850610634,IT\ICCU\MSM\0004964,org,
850629151,IT\ICCU\MSM\0032581,org,
850635314,IT\ICCU\MSM\0033063,org,
850645330,IT\ICCU\MSM\0045692,org,
850655006,IT\ICCU\MSM\0056393,org,
850655007,IT\ICCU\MSM\0056394,org,
850691398,IT\ICCU\MSM\0095485,org,
850691541,IT\ICCU\MSM\0095308,org,
850691652,IT\ICCU\MSM\0095240,org,
850691667,IT\ICCU\MSM\0095258,org,
850691668,IT\ICCU\MSM\0095259,org,
850691669,IT\ICCU\MSM\0095260,org,
850691673,IT\ICCU\MSM\0095264,org,
850697404,IT\ICCU\MSM\0095975,org,
850697405,IT\ICCU\MSM\0095976,org,
850697406,IT\ICCU\MSM\0095977,org,
850697794,IT\ICCU\MSM\0096691,org,
850747124,IT\ICCU\MSM\0149830,org,
850747125,IT\ICCU\MSM\0149831,org,
850747126,IT\ICCU\MSM\0149832,org,
850747138,IT\ICCU\MSM\0149850,org,
850747297,IT\ICCU\MSM\0149834,org,
850747298,IT\ICCU\MSM\0149835,org,
850747299,IT\ICCU\MSM\0149836,org,
850747300,IT\ICCU\MSM\0149837,org,
850747301,IT\ICCU\MSM\0149838,org,
850747302,IT\ICCU\MSM\0149839,org,
850747303,IT\ICCU\MSM\0149840,org,
850747305,IT\ICCU\MSM\0149842,org,
850747462,IT\ICCU\MSM\0149811,org,
850747463,IT\ICCU\MSM\0149812,org,
850747464,IT\ICCU\MSM\0149813,org,
850747465,IT\ICCU\MSM\0149814,org,
850747466,IT\ICCU\MSM\0149815,org,
850747467,IT\ICCU\MSM\0149816,org,
850747468,IT\ICCU\MSM\0149817,org,
850747473,IT\ICCU\MSM\0149826,org,
850747474,IT\ICCU\MSM\0149827,org,
850747475,IT\ICCU\MSM\0149828,org,
850747476,IT\ICCU\MSM\0149829,org,
850751390,IT\ICCU\MSM\0149908,org,
850751392,IT\ICCU\MSM\0149910,org,
850751397,IT\ICCU\MSM\0149922,org,
850751398,IT\ICCU\MSM\0149923,org,
850751559,IT\ICCU\MSM\0149914,org,
850751560,IT\ICCU\MSM\0149915,org,
850752012,IT\ICCU\MSM\0149868,org,
850754048,IT\ICCU\MSM\0157405,org,
850754548,IT\ICCU\MSM\0157357,org,
850774290,IT\ICCU\MSM\0172422,org,
850705848,IT\ICCU\MSM\0100181,org,
850707428,IT\ICCU\MSM\0109739,org,
850709256,IT\ICCU\MSM\0112305,org,
850712998,IT\ICCU\MSM\0115514,org,
850716977,IT\ICCU\MSM\0110409,org,
850756153,IT\ICCU\MSM\0154827,org,
850768365,IT\ICCU\MSM\0175998,org,
850768508,IT\ICCU\MSM\0175999,org,
850768509,IT\ICCU\MSM\0176000,org,
850768511,IT\ICCU\MSM\0176002,org,
850768513,IT\ICCU\MSM\0176004,org,
850770369,IT\ICCU\MSM\0176054,org,
850770516,IT\ICCU\MSM\0176047,org,
850770641,IT\ICCU\MSM\0176034,org,
850771248,IT\ICCU\MSM\0175996,org,
850771249,IT\ICCU\MSM\0175997,org,
850629150,IT\ICCU\MSM\0032580,org,
850635092,IT\ICCU\MSM\0035484,org,
850637752,IT\ICCU\MSM\0041334,org,
850638722,IT\ICCU\MSM\0042263,org,
850638972,IT\ICCU\MSM\0042605,org,
850640677,IT\ICCU\MSM\0042174,org,
850643345,IT\ICCU\MSM\0045330,org,
850643348,IT\ICCU\MSM\0045345,org,
850643349,IT\ICCU\MSM\0045346,org,
850644454,IT\ICCU\MSM\0043657,org,
850645315,IT\ICCU\MSM\0045384,org,
850645318,IT\ICCU\MSM\0045387,org,
850645474,IT\ICCU\MSM\0045361,org,
850645478,IT\ICCU\MSM\0045376,org,
850645617,IT\ICCU\MSM\0045349,org,
850645618,IT\ICCU\MSM\0045350,org,
850645766,IT\ICCU\MSM\0045341,org,
850645767,IT\ICCU\MSM\0045342,org,
850645776,IT\ICCU\MSM\0045359,org,
850651150,IT\ICCU\MSM\0048607,org,
850651151,IT\ICCU\MSM\0048608,org,
850651301,IT\ICCU\MSM\0048611,org,
850652268,IT\ICCU\MSM\0047808,org,
850653435,IT\ICCU\MSM\0048620,org,
850653675,IT\ICCU\MSM\0054530,org,
850662007,IT\ICCU\MSM\0056564,org,
850662131,IT\ICCU\MSM\0058184,org,
850669500,IT\ICCU\MSM\0075611,org,
850674622,IT\ICCU\MSM\0078476,org,
850674625,IT\ICCU\MSM\0078479,org,
850674626,IT\ICCU\MSM\0078480,org,
850674627,IT\ICCU\MSM\0078481,org,
850675049,IT\ICCU\MSM\0078773,org,
850677026,IT\ICCU\MSM\0078482,org,
850677027,IT\ICCU\MSM\0078483,org,
850677028,IT\ICCU\MSM\0078484,org,
850677029,IT\ICCU\MSM\0078485,org,
850683120,IT\ICCU\MSM\0078137,org,
850683469,IT\ICCU\MSM\0078474,org,
850683787,IT\ICCU\MSM\0078759,org,
850683788,IT\ICCU\MSM\0078760,org,
850687352,IT\ICCU\MSM\0088254,org,
850687353,IT\ICCU\MSM\0088255,org,
850687354,IT\ICCU\MSM\0088256,org,
850687374,IT\ICCU\MSM\0088603,org,
850687508,IT\ICCU\MSM\0088251,org,
850687661,IT\ICCU\MSM\0091298,org,
850687839,IT\ICCU\MSM\0091654,org,
850687994,IT\ICCU\MSM\0091651,org,
850687995,IT\ICCU\MSM\0091652,org,
850687996,IT\ICCU\MSM\0091653,org,
850689338,IT\ICCU\MSM\0092485,org,
850692377,IT\ICCU\MSM\0089671,org,
850692800,IT\ICCU\MSM\0090460,org,
850694237,IT\ICCU\MSM\0088964,org,
850694238,IT\ICCU\MSM\0088965,org,
850694239,IT\ICCU\MSM\0088966,org,
850694240,IT\ICCU\MSM\0088967,org,
850694335,IT\ICCU\MSM\0088920,org,
850694453,IT\ICCU\MSM\0090201,org,
850694454,IT\ICCU\MSM\0090202,org,
850694600,IT\ICCU\MSM\0090203,org,
850694603,IT\ICCU\MSM\0090206,org,
850694754,IT\ICCU\MSM\0090198,org,
850694756,IT\ICCU\MSM\0090200,org,
850742401,IT\ICCU\MSM\0136641,org,
850764485,IT\ICCU\MSM\0167074,org,
850764486,IT\ICCU\MSM\0167075,org,
850764487,IT\ICCU\MSM\0167076,org,
850764488,IT\ICCU\MSM\0167077,org,
850764489,IT\ICCU\MSM\0167078,org,
850764490,IT\ICCU\MSM\0167079,org,
850764491,IT\ICCU\MSM\0167080,org,
850765136,IT\ICCU\MSM\0167060,org,
850770220,IT\ICCU\MSM\0176048,org,
850777766,IT\ICCU\MSM\0254154,org,
850777768,IT\ICCU\MSM\0254156,org,
850778028,IT\ICCU\MSM\0253808,org,
850778861,IT\ICCU\MSM\0256543,org,
850778862,IT\ICCU\MSM\0256544,org,
850778938,IT\ICCU\MSM\0256433,org,
850778939,IT\ICCU\MSM\0256434,org,
850778940,IT\ICCU\MSM\0256435,org,
850778941,IT\ICCU\MSM\0256436,org,
850778942,IT\ICCU\MSM\0256541,org,
850778952,IT\ICCU\MSM\0256399,org,
850778953,IT\ICCU\MSM\0256400,org,
850778954,IT\ICCU\MSM\0256401,org,
850778955,IT\ICCU\MSM\0256402,org,
850778967,IT\ICCU\MSM\0256281,org,
850778968,IT\ICCU\MSM\0256282,org,
850778969,IT\ICCU\MSM\0256283,org,
850779026,IT\ICCU\MSM\0256542,org,
850779865,IT\ICCU\MSM\0256403,org,
850779867,IT\ICCU\MSM\0256404,org,
850779868,IT\ICCU\MSM\0256405,org,
850779869,IT\ICCU\MSM\0256406,org,
850779870,IT\ICCU\MSM\0256407,org,
850779904,IT\ICCU\MSM\0256275,org,
850779941,IT\ICCU\MSM\0256408,org,
850779942,IT\ICCU\MSM\0256409,org,
850779943,IT\ICCU\MSM\0256410,org,
850779948,IT\ICCU\MSM\0256415,org,
850779949,IT\ICCU\MSM\0256416,org,
850779966,IT\ICCU\MSM\0256272,org,
850779967,IT\ICCU\MSM\0256273,org,
850779968,IT\ICCU\MSM\0256274,org,
850779975,IT\ICCU\MSM\0256276,org,
850779976,IT\ICCU\MSM\0256277,org,
850779977,IT\ICCU\MSM\0256278,org,
850779978,IT\ICCU\MSM\0256279,org,
850779979,IT\ICCU\MSM\0256280,org,
850780022,IT\ICCU\MSM\0256417,org,
850780023,IT\ICCU\MSM\0256418,org,
850780024,IT\ICCU\MSM\0256420,org,
850780025,IT\ICCU\MSM\0256421,org,
850780026,IT\ICCU\MSM\0256425,org,
850780032,IT\ICCU\MSM\0256426,org,
850780033,IT\ICCU\MSM\0256427,org,
850780111,IT\ICCU\MSM\0256428,org,
850780112,IT\ICCU\MSM\0256429,org,
850780113,IT\ICCU\MSM\0256430,org,
850780114,IT\ICCU\MSM\0256431,org,
850780115,IT\ICCU\MSM\0256432,org,
850780126,IT\ICCU\MSM\0256393,org,
850780127,IT\ICCU\MSM\0256394,org,
850780383,IT\ICCU\MSM\0256447,org,
850780399,IT\ICCU\MSM\0256468,org,
850780400,IT\ICCU\MSM\0256471,org,
850780401,IT\ICCU\MSM\0256475,org,
850780402,IT\ICCU\MSM\0256476,org,
850780424,IT\ICCU\MSM\0256478,org,
850780425,IT\ICCU\MSM\0256482,org,
850780438,IT\ICCU\MSM\0256487,org,
850780439,IT\ICCU\MSM\0256488,org,
850780440,IT\ICCU\MSM\0256489,org,
850780441,IT\ICCU\MSM\0256494,org,
850780482,IT\ICCU\MSM\0256517,org,
850780483,IT\ICCU\MSM\0256520,org,
850780484,IT\ICCU\MSM\0256521,org,
850780485,IT\ICCU\MSM\0256534,org,
850780486,IT\ICCU\MSM\0256540,org,
850780647,IT\ICCU\MSM\0256411,org,
850780648,IT\ICCU\MSM\0256414,org,
850780653,IT\ICCU\MSM\0256437,org,
850780654,IT\ICCU\MSM\0256444,org,
850781319,IT\ICCU\MSM\0256271,org,
850781571,IT\ICCU\MSM\0256532,org,
850781572,IT\ICCU\MSM\0256533,org,
850781573,IT\ICCU\MSM\0256535,org,
850781574,IT\ICCU\MSM\0256536,org,
850781575,IT\ICCU\MSM\0256537,org,
850781576,IT\ICCU\MSM\0256538,org,
850781577,IT\ICCU\MSM\0256539,org,
850781578,IT\ICCU\MSM\0256419,org,
850781579,IT\ICCU\MSM\0256545,org,
850781580,IT\ICCU\MSM\0256546,org,
850781632,IT\ICCU\MSM\0256412,org,
850781633,IT\ICCU\MSM\0256413,org,
850781634,IT\ICCU\MSM\0256422,org,
850781635,IT\ICCU\MSM\0256423,org,
850781636,IT\ICCU\MSM\0256424,org,
850781637,IT\ICCU\MSM\0256438,org,
850781638,IT\ICCU\MSM\0256439,org,
850781639,IT\ICCU\MSM\0256455,org,
850781640,IT\ICCU\MSM\0256456,org,
850781641,IT\ICCU\MSM\0256457,org,
850781648,IT\ICCU\MSM\0256440,org,
850781649,IT\ICCU\MSM\0256441,org,
850781650,IT\ICCU\MSM\0256442,org,
850781651,IT\ICCU\MSM\0256443,org,
850781652,IT\ICCU\MSM\0256445,org,
850781653,IT\ICCU\MSM\0256446,org,
850781654,IT\ICCU\MSM\0256448,org,
850781655,IT\ICCU\MSM\0256449,org,
850781656,IT\ICCU\MSM\0256458,org,
850781657,IT\ICCU\MSM\0256459,org,
850781658,IT\ICCU\MSM\0256460,org,
850781659,IT\ICCU\MSM\0256461,org,
850781660,IT\ICCU\MSM\0256462,org,
850781661,IT\ICCU\MSM\0256463,org,
850781662,IT\ICCU\MSM\0256464,org,
850781663,IT\ICCU\MSM\0256465,org,
850781664,IT\ICCU\MSM\0256492,org,
850781665,IT\ICCU\MSM\0256450,org,
850781666,IT\ICCU\MSM\0256451,org,
850781667,IT\ICCU\MSM\0256452,org,
850781668,IT\ICCU\MSM\0256453,org,
850781669,IT\ICCU\MSM\0256454,org,
850781670,IT\ICCU\MSM\0256466,org,
850781671,IT\ICCU\MSM\0256467,org,
850781672,IT\ICCU\MSM\0256469,org,
850781673,IT\ICCU\MSM\0256470,org,
850781674,IT\ICCU\MSM\0256472,org,
850781675,IT\ICCU\MSM\0256493,org,
850781676,IT\ICCU\MSM\0256495,org,
850781677,IT\ICCU\MSM\0256496,org,
850781678,IT\ICCU\MSM\0256497,org,
850781679,IT\ICCU\MSM\0256498,org,
850781680,IT\ICCU\MSM\0256499,org,
850781681,IT\ICCU\MSM\0256500,org,
850781682,IT\ICCU\MSM\0256473,org,
850781683,IT\ICCU\MSM\0256474,org,
850781684,IT\ICCU\MSM\0256477,org,
850781685,IT\ICCU\MSM\0256479,org,
850781686,IT\ICCU\MSM\0256480,org,
850781687,IT\ICCU\MSM\0256481,org,
850781688,IT\ICCU\MSM\0256483,org,
850781689,IT\ICCU\MSM\0256501,org,
850781690,IT\ICCU\MSM\0256502,org,
850781691,IT\ICCU\MSM\0256503,org,
850781692,IT\ICCU\MSM\0256504,org,
850781693,IT\ICCU\MSM\0256505,org,
850781694,IT\ICCU\MSM\0256506,org,
850781695,IT\ICCU\MSM\0256507,org,
850781696,IT\ICCU\MSM\0256484,org,
850781697,IT\ICCU\MSM\0256485,org,
850781698,IT\ICCU\MSM\0256486,org,
850781699,IT\ICCU\MSM\0256490,org,
850781700,IT\ICCU\MSM\0256491,org,
850781701,IT\ICCU\MSM\0256508,org,
850781702,IT\ICCU\MSM\0256509,org,
850781703,IT\ICCU\MSM\0256510,org,
850781704,IT\ICCU\MSM\0256511,org,
850781705,IT\ICCU\MSM\0256512,org,
850781706,IT\ICCU\MSM\0256513,org,
850781707,IT\ICCU\MSM\0256514,org,
850781710,IT\ICCU\MSM\0256515,org,
850781711,IT\ICCU\MSM\0256516,org,
850781712,IT\ICCU\MSM\0256518,org,
850781713,IT\ICCU\MSM\0256519,org,
850781714,IT\ICCU\MSM\0256522,org,
850781715,IT\ICCU\MSM\0256523,org,
850781716,IT\ICCU\MSM\0256524,org,
850781717,IT\ICCU\MSM\0256525,org,
850781728,IT\ICCU\MSM\0256526,org,
850781729,IT\ICCU\MSM\0256527,org,
850781730,IT\ICCU\MSM\0256528,org,
850781731,IT\ICCU\MSM\0256529,org,
850781738,IT\ICCU\MSM\0256530,org,
850781739,IT\ICCU\MSM\0256531,org,
850781740,IT\ICCU\MSM\0256881,org,
850781741,IT\ICCU\MSM\0256882,org,
850781742,IT\ICCU\MSM\0256883,org,
850781746,IT\ICCU\MSM\0256884,org,
850781855,IT\ICCU\MSM\0256672,org,
850781856,IT\ICCU\MSM\0256673,org,
850783245,IT\ICCU\MSM\0256671,org,
850783496,IT\ICCU\LO1\1158693,org,
850783510,IT\ICCU\LO1\1158340,org,
850783514,IT\ICCU\LO1\1158327,org,
850783523,IT\ICCU\LO1\1158319,org,
850783551,IT\ICCU\LO1\1158230,org,
850783570,IT\ICCU\LO1\1158234,org,
850783573,IT\ICCU\LO1\1158269,org,
850783579,IT\ICCU\LO1\1158247,org,
850783581,IT\ICCU\LO1\1158295,org,
850783584,IT\ICCU\LO1\1158298,org,
850783594,IT\ICCU\LO1\1157987,org,
850783598,IT\ICCU\LO1\1158256,org,
850783601,IT\ICCU\LO1\1158240,org,
850783606,IT\ICCU\LO1\1158284,org,
850783607,IT\ICCU\LO1\1158308,org,
850783609,IT\ICCU\LO1\1158303,org,
850784805,IT\ICCU\LO1\1170781,org,
850784831,IT\ICCU\LO1\1170775,org,
850786110,IT\ICCU\LO1\1185469,org,
850787990,IT\ICCU\LO1\1200086,org,
850788259,IT\ICCU\LO1\1204766,org,
850788275,IT\ICCU\LO1\1204769,org,
850788661,IT\ICCU\LO1\1204119,org,
850788667,IT\ICCU\LO1\1204582,org,
850798893,IT\ICCU\RMS\2496217,org,
850800677,IT\ICCU\LO1\1426717,org,
850800698,IT\ICCU\MSM\0291404,org,
850800742,IT\ICCU\LO1\1424930,org,
850800756,IT\ICCU\MSM\0291377,org,
850800784,IT\ICCU\LO1\1425126,org,
850800787,IT\ICCU\MSM\0291395,org,
850800799,IT\ICCU\MSM\0291379,org,
850800993,IT\ICCU\LO1\1432036,org,
850801164,IT\ICCU\MSM\0291505,org,
850801187,IT\ICCU\LO1\1433335,org,
850801195,IT\ICCU\MSM\0291461,org,
850801207,IT\ICCU\MSM\0291477,org,
850801213,IT\ICCU\LO1\1433009,org,
850801218,IT\ICCU\MSM\0291478,org,
850801327,IT\ICCU\MSM\0291454,org,
850801348,IT\ICCU\MSM\0291456,org,
850801370,IT\ICCU\LO1\1432553,org,
850801422,IT\ICCU\MSM\0291561,org,
850801444,IT\ICCU\MSM\0291563,org,
850801483,IT\ICCU\MSM\0291550,org,
850801484,IT\ICCU\MSM\0291546,org,
850801485,IT\ICCU\LO1\1436209,org,
850801487,IT\ICCU\MSM\0291539,org,
850801511,IT\ICCU\LO1\1436140,org,
850801514,IT\ICCU\MSM\0291545,org,
850801528,IT\ICCU\MSM\0291540,org,
850801529,IT\ICCU\MSM\0291541,org,
850801601,IT\ICCU\MSM\0291573,org,
850803595,IT\ICCU\TO0\1893455,org,
850803833,IT\ICCU\LO1\1512601,org,
850803836,IT\ICCU\LO1\1512927,org,
850807176,IT\ICCU\LO1\1573233,org,
850807440,IT\ICCU\LO1\1573334,org,
850810965,IT\ICCU\LO1\1652797,org,
850811071,IT\ICCU\LO1\1651866,org,
850811076,IT\ICCU\LO1\1651851,org,
850811984,IT\ICCU\MIL\0924275,org,
850813242,IT\ICCU\MIL\0929954,org,
850717498,IT\ICCU\MSM\0114406,org,
850610686,IT\ICCU\MSM\0006048,org,org-obbl
850803463,IT\ICCU\TO0\1889158,"org, stck","org, perc"
850766394,IT\ICCU\MSM\0167085,org;cemb,
850804577,IT\ICCU\LO1\1541762,org;cemb,
850694605,IT\ICCU\MSM\0090208,org;pf,
850694755,IT\ICCU\MSM\0090199,org;pf,
850776373,IT\ICCU\LO1\1064165,org;pf,
850602120,IT\ICCU\MSM\0004096,pf,
850602121,IT\ICCU\MSM\0004097,pf,
850602124,IT\ICCU\MSM\0004100,pf,
850602172,IT\ICCU\MSM\0002456,pf,
850602173,IT\ICCU\MSM\0002457,pf,
850602271,IT\ICCU\MSM\0004091,pf,
850602274,IT\ICCU\MSM\0004094,pf,
850602344,IT\ICCU\MSM\0002799,pf,
850602366,IT\ICCU\MSM\0003281,pf,
850602368,IT\ICCU\MSM\0003283,pf,
850602433,IT\ICCU\MSM\0004095,pf,
850602509,IT\ICCU\MSM\0002955,pf,
850602510,IT\ICCU\MSM\0002956,pf,
850602511,IT\ICCU\MSM\0002957,pf,
850602649,IT\ICCU\MSM\0002777,pf,
850602683,IT\ICCU\MSM\0003440,pf,
850602734,IT\ICCU\MSM\0004239,pf,
850603061,IT\ICCU\MSM\0002396,pf,
850603106,IT\ICCU\MSM\0002919,pf,
850603108,IT\ICCU\MSM\0002924,pf,
850603109,IT\ICCU\MSM\0002925,pf,
